30001,0.12271205061769869
30002,0.14986495967290234
30003,0.1657554007452213
30004,0.26240441571911255
30005,0.5684062193425613
30006,0.2900053663742558
30007,0.1577580238367902
30008,0.41007879508432704
30009,0.3446029337907392
30010,0.3090098845676967
30011,0.34232483286882687
30012,0.2569642204320416
30013,0.225333935093098
30014,0.3082898259028607
30015,0.17916429850214097
30016,0.5287719114068107
30017,0.3747097042233274
30018,0.3478787975842365
30019,0.10340990062916854
30020,0.5207672569003021
30021,0.1475154009030659
30022,0.35203584312311903
30023,0.4613399518774295
30024,0.43021966888655777
30025,0.26335299358158776
30026,0.1409962064296451
30027,0.2940091197422386
30028,0.2144488470736211
30029,0.36417159039745756
30030,0.5206125142633983
30031,0.31289736926390854
30032,0.3605146812461313
30033,0.2046493487586661
30034,0.1741628022850048
30035,0.19121450390648956
30036,0.30116502698989045
30037,0.11203161012861433
30038,0.38259344297009396
30039,0.34385511205237046
30040,0.16545889702237435
30041,0.18561516547175871
30042,0.3470807892082684
30043,0.2922967229949781
30044,0.17424948471980795
30045,0.1561270733819189
30046,0.3881390121727771
30047,0.2692782045520008
30048,0.45535721343859076
30049,0.305677447841924
30050,0.22838415494301448
30051,0.16447041446331212
30052,0.3977852388995398
30053,0.2148901084121152
30054,0.5487158720373744
30055,0.13017315061728799
30056,0.3658327083431014
30057,0.12227274758697053
30058,0.11788943757012338
30059,0.40036121945027503
30060,0.3151810824723042
30061,0.21326973705003516
30062,0.3031332272288952
30063,0.1593663378820093
30064,0.41637429463042164
30065,0.22759990041380382
30066,0.35223570881498323
30067,0.37115336853861747
30068,0.317868891149987
30069,0.3803341697959233
30070,0.12080577701477886
30071,0.21464417983864595
30072,0.11058237267521585
30073,0.25460809848139415
30074,0.26293556163300297
30075,0.27694714793397535
30076,0.3473250678577715
30077,0.11987149714503394
30078,0.4096253472267028
30079,0.18375476477477135
30080,0.2706510939362238
30081,0.36981266434185517
30082,0.22652429441220664
30083,0.2795231666101073
30084,0.19530319856908274
30085,0.3166255480101732
30086,0.1311237546773916
30087,0.5293343359419106
30088,0.12263965799581793
30089,0.26099070122806384
30090,0.46117207153893447
30091,0.3576352329592594
30092,0.3857862166324649
30093,0.42444609962406266
30094,0.32911212665993367
30095,0.3201131430519651
30096,0.09980084900966724
30097,0.6012150704022422
30098,0.48155391661762587
30099,0.31020866254685037
30100,0.4312680591808922
30101,0.14638878478518966
30102,0.271401322166171
30103,0.2306756219164594
30104,0.3639280909864662
30105,0.17296801730758263
30106,0.1393812128264
30107,0.22114430642915714
30108,0.20790623434902644
30109,0.320902367591065
30110,0.5389510098413236
30111,0.21245020834143902
30112,0.34610876339706936
30113,0.43103203003876606
30114,0.20732790902317202
30115,0.5940773737575941
30116,0.1313868429937021
30117,0.38150482465725793
30118,0.3383622231257403
30119,0.3893668020882049
30120,0.34527209291525773
30121,0.44096434330497236
30122,0.3814777550773889
30123,0.15557125812046327
30124,0.26611474089727494
30125,0.32075043738902115
30126,0.16305368075299195
30127,0.19940580484434656
30128,0.48363634594259836
30129,0.2592240388924724
30130,0.25527480890532356
30131,0.21644020181091564
