30001,0.009675275038803022
30002,0.08768298634982481
30003,0.13256821160739565
30004,0.42519140810486955
30005,0.8234203376060393
30006,0.4997327712360601
30007,0.10355973227976507
30008,0.5859298189083161
30009,0.4792796248683466
30010,0.3995249393664382
30011,0.47881265315262567
30012,0.39259388340431023
30013,0.19532450302783716
30014,0.3734394513948856
30015,0.09579963481282598
30016,0.7781974416453854
30017,0.5337767499318824
30018,0.47076790221684917
30019,0.0062173503732228
30020,0.8015312154587231
30021,0.06702545465917896
30022,0.5475204074433434
30023,0.6744983694419615
30024,0.6724531868692672
30025,0.254998143351137
30026,0.0633475099437026
30027,0.3343473072119418
30028,0.1673543795306728
30029,0.5316051045076676
30030,0.7591326506026844
30031,0.39587297281012523
30032,0.5472047810049804
30033,0.24025883809059229
30034,0.16311927652009653
30035,0.05337083970226131
30036,0.35257262328878985
30037,0.029506525469965544
30038,0.5570844618305955
30039,0.46179090317625016
30040,0.005434720862628331
30041,0.20427947954084275
30042,0.45767523266368054
30043,0.3128794173681733
30044,0.16081357083125514
30045,0.10323550725087166
30046,0.5766313450257866
30047,0.2819839915233655
30048,0.7426635468747333
30049,0.40640102491703417
30050,0.2783575469730648
30051,0.1353255731132244
30052,0.574355524727819
30053,0.2690624067165304
30054,0.7256523015625178
30055,0.019728642253696707
30056,0.507424753635236
30057,0.005406301641031278
30058,0.005939040176519104
30059,0.5497590697348881
30060,0.3895985821086723
30061,0.2672203466238728
30062,0.37634631699185206
30063,0.11164804463426353
30064,0.6334826607799224
30065,0.3183135127402557
30066,0.47706827958933323
30067,0.5897632592282793
30068,0.3645807277486357
30069,0.5592478944710411
30070,0.02671764680719895
30071,0.27237150728107334
30072,0.003573457716934744
30073,0.3917894904352953
30074,0.2520708515083869
30075,0.3064594267682234
30076,0.5232544459705167
30077,0.006762487463469007
30078,0.6281075449461797
30079,0.057139539748177086
30080,0.4389413367884401
30081,0.5040639743866431
30082,0.14348534992093526
30083,0.30419986945280003
30084,0.21597688990400712
30085,0.4556763672201225
30086,0.029165298348706403
30087,0.7588535383598812
